dataset,graph_id,source_index,split,n_nodes,n_edges,graph_hash_sha256,source_loader,source_name,source_ego_id
twitter,twitter_graph000759,759,validation,231,3406,2d5ec968b5490b75a6a9be55b4258f45f759676a822f3cc2a156864fc033042f,snap_twitter_tar_parser,ego-Twitter,169780164.0
twitter,twitter_graph000760,760,validation,130,2021,6aac6b6b6895501a3cd72fef16d1c8c5fede897a72cf20b95f16e9e313dd34c5,snap_twitter_tar_parser,ego-Twitter,170167167.0
twitter,twitter_graph000761,761,validation,248,5876,5c8b330578269d1f0855fa2a2575d003fa6ddb84ebe5b303d728492f0c3d5435,snap_twitter_tar_parser,ego-Twitter,170729553.0
twitter,twitter_graph000762,762,validation,174,3891,7b9141b564644b254804a933096053a2f8df1b880d247ab5dd695fa48833ab84,snap_twitter_tar_parser,ego-Twitter,171202083.0
twitter,twitter_graph000763,763,validation,94,274,d0717c465895c95220d08ab5cd26b62da4331e4d11a0f4409f0d1d7a48627e72,snap_twitter_tar_parser,ego-Twitter,171536167.0
twitter,twitter_graph000764,764,validation,229,3026,044e8eaed00d2d60dab82baa041764c5f051bb46d185920b37aac6100dee7321,snap_twitter_tar_parser,ego-Twitter,174285878.0
twitter,twitter_graph000765,765,validation,203,1354,fbfd047e5a68d6d50bc07278254070164537f48548d20b6824bdcb396f44442c,snap_twitter_tar_parser,ego-Twitter,175529494.0
twitter,twitter_graph000766,766,validation,202,6200,b9d651e8300084853665db59df02910878cad9aca59635fec279b9629bc7889c,snap_twitter_tar_parser,ego-Twitter,175553601.0
twitter,twitter_graph000767,767,validation,226,4181,2472182d434d7ea49a14b0d1a6722b2c4244524f87b42479c376836ec608139a,snap_twitter_tar_parser,ego-Twitter,176310143.0
twitter,twitter_graph000768,768,validation,26,227,5b4aba24178c28b3248e0cff8a4596fd32197081018bd6e87c5f53bf625523fa,snap_twitter_tar_parser,ego-Twitter,176589903.0
twitter,twitter_graph000769,769,validation,43,220,464159710ca9fdff7305011db54ef3eee9e239e53e4bf527f992869fedad368c,snap_twitter_tar_parser,ego-Twitter,176872879.0
twitter,twitter_graph000770,770,validation,18,48,4bbad4b1b635610b6cbf877bcdceea1d19a1723bd058a6de75d0b1e07f126592,snap_twitter_tar_parser,ego-Twitter,176936249.0
twitter,twitter_graph000771,771,validation,108,770,427f99e600325dcec4ea0e3b577f501cb9c78a09288dcbf5062c4bf40e493699,snap_twitter_tar_parser,ego-Twitter,179065820.0
twitter,twitter_graph000772,772,validation,131,1556,4219c4c4c99e0e9d048f511424ffab29fdf29bd5c4c6eafc9211b3b2a8e1d70e,snap_twitter_tar_parser,ego-Twitter,179138862.0
twitter,twitter_graph000773,773,validation,163,1311,e6b91b76e84b62b0e72369edf7adb8cb706dcbcdb4b3f0eb7f1c1271b65e5b21,snap_twitter_tar_parser,ego-Twitter,180540375.0
twitter,twitter_graph000774,774,validation,31,226,271d399aee0a2df433de7891c2cc99cf901a3e1d3e2c47d07ff8aa91d9a089c6,snap_twitter_tar_parser,ego-Twitter,182609394.0
twitter,twitter_graph000775,775,validation,157,3708,72f70e67e3ac11c67831cbfcd6d026c8c2d7107d5be605cf54fd9d5b9f58ec29,snap_twitter_tar_parser,ego-Twitter,183786731.0
twitter,twitter_graph000776,776,validation,171,2641,e4baec60ffda66c65dcacf000b841fd5c2985adc34a3323b295f0f46bf6edab0,snap_twitter_tar_parser,ego-Twitter,184391654.0
twitter,twitter_graph000777,777,validation,189,3759,0103b21aa651d7055632985e33af89c0c0c6b234b03959eaff73c6a8e37b36c8,snap_twitter_tar_parser,ego-Twitter,184594566.0
twitter,twitter_graph000778,778,validation,92,532,306e4e418a7d195c49aecdfa7726c53265e0c995bacf5ed7f3ebf2f3873a218c,snap_twitter_tar_parser,ego-Twitter,184755890.0
twitter,twitter_graph000779,779,validation,98,2255,f18a5321ca7e3de9706b1462d17a917f15469377f1e58cbc85a203f55f1c1c54,snap_twitter_tar_parser,ego-Twitter,185512077.0
twitter,twitter_graph000780,780,test,74,888,1eb5211e20e51334db3e0eccf4a056da95bd72acde05185318025fe18a79a24f,snap_twitter_tar_parser,ego-Twitter,186354564.0
twitter,twitter_graph000781,781,test,177,5013,1502fbb1d68e4d4168f0d1bd2136d750dfff5f59070ad4e32ba6cbcd87cd409e,snap_twitter_tar_parser,ego-Twitter,186909156.0
twitter,twitter_graph000782,782,test,236,3158,9c9d8edbf948c9739130271bb7ec069a028e06a9b723ff3c14448b2fb5c10573,snap_twitter_tar_parser,ego-Twitter,187569483.0
twitter,twitter_graph000783,783,test,222,6392,29ea19f143de156211e4fbcf4e33adb1fdfaa9e61ceddc0172818280135a282a,snap_twitter_tar_parser,ego-Twitter,187744415.0
twitter,twitter_graph000784,784,test,123,2665,2fe55bc4d1f09b2865b54ceb40b614a79064e0aa401cb6cfdc1fe06566b68427,snap_twitter_tar_parser,ego-Twitter,187773078.0
twitter,twitter_graph000785,785,test,152,3742,d24acf5f39272e69e6942e884051680052f1d56a74298a23d99525cfc683b677,snap_twitter_tar_parser,ego-Twitter,188102842.0
twitter,twitter_graph000786,786,test,189,2740,5d262f95acc98f4a6eaed81abe077708d084ef8862ec861da89e41fa730ef5d3,snap_twitter_tar_parser,ego-Twitter,189111957.0
twitter,twitter_graph000787,787,test,107,1966,af864ce22972f843c6696601480f0f64d566cb551c574737a256e72b36ed2b44,snap_twitter_tar_parser,ego-Twitter,189253902.0
twitter,twitter_graph000788,788,test,80,433,a6049d035a867d6a2d25db60b7b5de972e92eb01cd15ff17cd081f2885b9b699,snap_twitter_tar_parser,ego-Twitter,189592841.0
twitter,twitter_graph000789,789,test,185,4212,9f43f06fca2fce4c1878b5454705f84bd4614d243edd861429696f5a0bf8d89f,snap_twitter_tar_parser,ego-Twitter,189875309.0
twitter,twitter_graph000790,790,test,144,2202,32add4134883e1a4bd6530f0f2d1958ab5276aad5aa78c618dd74af78983ca35,snap_twitter_tar_parser,ego-Twitter,190138306.0
twitter,twitter_graph000791,791,test,187,1966,080006007b6a5225b2468e803c9a46f680c7b5cf8fbd51ebeca5b16da99f3ad8,snap_twitter_tar_parser,ego-Twitter,190696559.0
twitter,twitter_graph000792,792,test,61,443,6d751506aafe50f8d11c51fbdbccbd73505aeddb5990e04de67c89360e82928b,snap_twitter_tar_parser,ego-Twitter,191896931.0
twitter,twitter_graph000793,793,test,70,399,06f33e9305a207df18667c8daeab6c019844a585b171892ca0bc5ca7a8c865c2,snap_twitter_tar_parser,ego-Twitter,191916463.0
twitter,twitter_graph000794,794,test,80,971,d7c8fea8bab985d56cf59729b4d68b1c796f2ae141b1581afc06c393f217b1e5,snap_twitter_tar_parser,ego-Twitter,191924526.0
twitter,twitter_graph000795,795,test,227,5949,d3dc4761b50889bfed52603594c7fa1f137f1e775ed7df80230f808ff171c003,snap_twitter_tar_parser,ego-Twitter,195475105.0
twitter,twitter_graph000796,796,test,147,1306,73e08170f8c98048c2c2bf42e5f5d192577027602209319cc452e2885075e00e,snap_twitter_tar_parser,ego-Twitter,196926575.0
twitter,twitter_graph000797,797,test,138,2005,86f98a824ae404ea22fe0ef5664b8bad1507a4856c3fee320e1973b8701d237c,snap_twitter_tar_parser,ego-Twitter,197577781.0
twitter,twitter_graph000798,798,test,135,1635,4d1d1d02ba17824ab6d1be9c22f4bb8ccfadab0d73b38dda7d9f397cfdbc9686,snap_twitter_tar_parser,ego-Twitter,197602850.0
twitter,twitter_graph000799,799,test,41,149,de4b6b0c20d0a84a670795f46ecf0683b4ee8510a0b86295cb7212af3bc7ead1,snap_twitter_tar_parser,ego-Twitter,197731654.0
twitter,twitter_graph000800,800,test,189,4695,a5e75f8e96fa4f6372e16bad0314ce83e9196631847058e341a50f02791f3e84,snap_twitter_tar_parser,ego-Twitter,197903282.0
twitter,twitter_graph000801,801,test,194,3606,39feb9c2ae10d689fc385dda8b93d21683b7f9feb6a2f32e133be1fcdac9f269,snap_twitter_tar_parser,ego-Twitter,198327282.0
twitter,twitter_graph000802,802,test,37,235,b5bb2f228119499846ce3f690825397f0820a58881a6b1c73b7b9e7d5cb2389f,snap_twitter_tar_parser,ego-Twitter,198370650.0
twitter,twitter_graph000803,803,test,71,724,d078d8442cf5d64da642c485ebc96ee2da976dfb2e9835e96456ea44a5a9c10d,snap_twitter_tar_parser,ego-Twitter,198628427.0
twitter,twitter_graph000804,804,test,216,6413,ab299ba7f62212a624cb87c58720615204756f7845464bf1740a48013d288aa5,snap_twitter_tar_parser,ego-Twitter,198941747.0
twitter,twitter_graph000805,805,test,227,3334,b5253dbc244bdfa2676d04d0b6908a94fe3ddd75ea2b48f795d07758aac0f8de,snap_twitter_tar_parser,ego-Twitter,199039532.0
twitter,twitter_graph000806,806,test,110,838,2dca9c193865230c989b229b7bb9eec41e7492464d186aaa672f19f92beffbc9,snap_twitter_tar_parser,ego-Twitter,199483163.0
twitter,twitter_graph000807,807,test,184,6722,173dfa4b719740e5cb3c5ae3e27a75acc5a48a386d2f5e23fd0bb6f77430966f,snap_twitter_tar_parser,ego-Twitter,200214366.0
twitter,twitter_graph000808,808,test,187,3195,e2ab7ba1e0d82dddc271ad6e99574b26b92f4d7698b9325258881c70bed42ba9,snap_twitter_tar_parser,ego-Twitter,200494218.0
twitter,twitter_graph000809,809,test,222,4581,f05b6602471fcb7385f67db40c5f77da7427fa64001da64f1affc7d82c1e1970,snap_twitter_tar_parser,ego-Twitter,202114894.0
twitter,twitter_graph000810,810,test,194,6036,15afe4a3fa7fca683f0172f564488cdc7d44cdbd8c13ca884855e4ecc6f68f5d,snap_twitter_tar_parser,ego-Twitter,202195505.0
twitter,twitter_graph000811,811,test,99,693,1c6c6fd6bee3ecbf9f508eec032b0dd245de92c5733f44cf714d2d05613b911b,snap_twitter_tar_parser,ego-Twitter,202346485.0
twitter,twitter_graph000812,812,test,70,533,3ea8f5c4b2345fd1a11b174acf152fdc5b58709b52a316c68d6cc5d3edbf65ed,snap_twitter_tar_parser,ego-Twitter,203868162.0
twitter,twitter_graph000813,813,test,99,1274,1b29e8a199c2fef798e0071d90015e73b543b2e829c23b520f66bce181e7f08a,snap_twitter_tar_parser,ego-Twitter,204145356.0
twitter,twitter_graph000814,814,test,77,1094,efbab0c8bf9c807fd2b2e55f1240b1d40596834ecec5ef4cae4783005d72acaf,snap_twitter_tar_parser,ego-Twitter,204646586.0
twitter,twitter_graph000815,815,test,233,6557,f7e42165bb4a19928dd8d0049b967a8f96402d23c925d6772db749b4eea95c81,snap_twitter_tar_parser,ego-Twitter,206923844.0
twitter,twitter_graph000816,816,test,52,204,fa7e7744e31e8a2085c46f7b3e57dd2838b11cb5e07ec1c4a12cefa99b92614e,snap_twitter_tar_parser,ego-Twitter,207594668.0
twitter,twitter_graph000817,817,test,26,282,f08796be9e9a8d32897cbac39ed53e349172007dbe7cfd9e81ffe4b309b0f8f4,snap_twitter_tar_parser,ego-Twitter,207936757.0
twitter,twitter_graph000818,818,test,178,4376,89a49593c9f0db82034b4d6a7148cf4ceff3b63c6117efb395d4f4f96f1a968a,snap_twitter_tar_parser,ego-Twitter,211547273.0
twitter,twitter_graph000819,819,test,132,2835,4c0b03249bc63d862dd63eeb6a034285490b0e0d0e16a5598eeea16c52f722b9,snap_twitter_tar_parser,ego-Twitter,211933541.0
twitter,twitter_graph000820,820,test,147,1431,543a5a3c490a5f129c78494011847e51255c41193434f6c79f1b631380e12b0c,snap_twitter_tar_parser,ego-Twitter,212642904.0
twitter,twitter_graph000821,821,test,86,350,44b45fa9dc1d047afcaf3a9785999b1681a6716ab95843ab1586a03f1a3d9cda,snap_twitter_tar_parser,ego-Twitter,212718048.0
twitter,twitter_graph000822,822,test,11,33,ec382cce91e825088eb70772140c2a9fa493820259f0062eab6d7505311ae823,snap_twitter_tar_parser,ego-Twitter,215328630.0
twitter,twitter_graph000823,823,test,11,38,9aadbf582b6b1fe6a55c344087c69c576b35da1fa57e57b5ace8edf5618a140f,snap_twitter_tar_parser,ego-Twitter,215824411.0
twitter,twitter_graph000824,824,test,196,5301,d66f97c9ffdf800e0635288ce59ec4c037438d6f6cb676aa9e52c579e95889ae,snap_twitter_tar_parser,ego-Twitter,216843160.0
twitter,twitter_graph000825,825,test,185,8549,468478065b1a001c4b53efa202d71ff8b9bca1e903df14468b10dc22b09e2d2c,snap_twitter_tar_parser,ego-Twitter,217796457.0
twitter,twitter_graph000826,826,test,95,813,a1dac4e42e1518e3f46c23179a609d435bfa32e92fdcefe2390418a417e5f7d3,snap_twitter_tar_parser,ego-Twitter,219365298.0
twitter,twitter_graph000827,827,test,176,3200,a5515975c977017d1611482b47170eefd341b00626fa45b96196c0e0609a254d,snap_twitter_tar_parser,ego-Twitter,222090651.0
twitter,twitter_graph000828,828,test,141,3230,36a380e9de8ba10ef7f1264954dbab27de290dfceaba5c437d74bb92e1271895,snap_twitter_tar_parser,ego-Twitter,224581852.0
twitter,twitter_graph000829,829,test,86,1214,a9bc74a804bb311900574cca95b089b8ee61c7b0876773d26e41ff25bcdf0f11,snap_twitter_tar_parser,ego-Twitter,225302763.0
twitter,twitter_graph000830,830,test,202,3863,447537cb1dbb4c35fa2c1d3340807fbb50ff708d9e2775532017b3b6ce89ea31,snap_twitter_tar_parser,ego-Twitter,227650565.0
twitter,twitter_graph000831,831,test,55,344,2cd6274e2b6acef679177748d02c20254d9aa46bf16cb0c2df42fbaf9e5eb4a2,snap_twitter_tar_parser,ego-Twitter,227785045.0
twitter,twitter_graph000832,832,test,144,3040,4c303cb37f0d6267723c2765b1bf2f88b0bc4b001f4868f51f0a6b244bae49d0,snap_twitter_tar_parser,ego-Twitter,228270980.0
twitter,twitter_graph000833,833,test,114,3443,441332fdade81aaa0cdd8a72ac0baa858d4f6b640d62ff25b979e7158a59b349,snap_twitter_tar_parser,ego-Twitter,229425177.0
twitter,twitter_graph000834,834,test,117,2410,88b60e26e497ecc28eb25ae5dea17e491c6cfafb34d39635e10f46254f4eae87,snap_twitter_tar_parser,ego-Twitter,229741646.0
twitter,twitter_graph000835,835,test,68,544,5cde7a6fde97d6b659c6fa577bced7dc02700d438b4f2c0ac7e6e8f727787ed7,snap_twitter_tar_parser,ego-Twitter,229969377.0
twitter,twitter_graph000836,836,test,186,3680,f36c41f004eeabd8808cb9bcdbc5f66a16704b8accbe010426dd0604f7c5f367,snap_twitter_tar_parser,ego-Twitter,230601773.0
twitter,twitter_graph000837,837,test,79,2300,6ac047504e63693a0ce27289d0415d80f5dcddb5f12a4c42832ebf8c8cdb0be0,snap_twitter_tar_parser,ego-Twitter,230880104.0
twitter,twitter_graph000838,838,test,152,1502,d649e389fe91cb726cd157fa8ffc263ef24b540a329b8bb846ee4045fca13f51,snap_twitter_tar_parser,ego-Twitter,232006900.0
twitter,twitter_graph000839,839,test,160,2610,9f7b0c455217406d32cdcf600984505785a205fecbf5d75d595bd98cf0edb8d6,snap_twitter_tar_parser,ego-Twitter,232706326.0
twitter,twitter_graph000840,840,test,167,3816,af8a8baa5ca9cbbcbefa4dee00fbbf5498af2c848dece092721098485dfc5186,snap_twitter_tar_parser,ego-Twitter,233598791.0
twitter,twitter_graph000841,841,test,231,3124,da75ba32c49334f5346fd666214eb8596b17245f4a0415e3d42f5188e6c5aac6,snap_twitter_tar_parser,ego-Twitter,234169190.0
twitter,twitter_graph000842,842,test,126,1662,0971b1875924fbe23dec0c0a32652a20f6102312f800329d1b8c0965137d9c85,snap_twitter_tar_parser,ego-Twitter,235219400.0
twitter,twitter_graph000843,843,test,64,629,282bf0721faf7874f4199f3c5cbc9b320c1b762ea257d919906f322f54b30758,snap_twitter_tar_parser,ego-Twitter,237019614.0
twitter,twitter_graph000844,844,test,91,553,2f572475868fa8b8e7359b8fa9f613c5d275a2fbd5387c43f158bc502b25d2b8,snap_twitter_tar_parser,ego-Twitter,237049769.0
twitter,twitter_graph000845,845,test,43,224,b777cb6d1f7d94559c0124ec3510516190c12e1f6a0d28b88df055122d993467,snap_twitter_tar_parser,ego-Twitter,237845487.0
twitter,twitter_graph000846,846,test,189,1021,65392b23a9b981779d784a950e7873ea777077e5180dfea0252084fd2b2ac769,snap_twitter_tar_parser,ego-Twitter,238264600.0
twitter,twitter_graph000847,847,test,178,2640,afb7baddb7954a898ddc6877e90ce51f2adc1572d5d1920c50dd742b55bcea6e,snap_twitter_tar_parser,ego-Twitter,239141315.0
twitter,twitter_graph000848,848,test,185,2068,6f668afe496c5c9549b39c8ea79fab6ab2e5667eae025fd2af612277e2b75470,snap_twitter_tar_parser,ego-Twitter,239434259.0
twitter,twitter_graph000849,849,test,180,3582,6d6efb34ebf5cb3ba2479dd18ae11c068cc42d8dbb4b8de2a0a7320f93ea010a,snap_twitter_tar_parser,ego-Twitter,240740059.0
twitter,twitter_graph000850,850,test,18,70,7779270b515d84b5b71d715d992b5fd0be9c9d335f73d50a815f3f6f45ecef31,snap_twitter_tar_parser,ego-Twitter,241635675.0
twitter,twitter_graph000851,851,test,121,2427,2cbe1f14b04518ac6494dfec8a725515531fdb9834e881a0df55493becc1ae08,snap_twitter_tar_parser,ego-Twitter,242013901.0
twitter,twitter_graph000852,852,test,150,3322,aaf1151b6565f08e7ad24450b9b7801b43ff1d99651bb227c6fc3cc74c198952,snap_twitter_tar_parser,ego-Twitter,242024994.0
twitter,twitter_graph000853,853,test,142,2043,c613d2609cca10e4d1932e6b4f5a4961ffb8c5f6c50a588dd0f86ff5d9c606f5,snap_twitter_tar_parser,ego-Twitter,242073660.0
twitter,twitter_graph000854,854,test,178,2646,f147480d15534346ddb45c0fb610f3e43849e7d0763e22f42c7729bedfa7a1da,snap_twitter_tar_parser,ego-Twitter,242479442.0
twitter,twitter_graph000855,855,test,51,877,f145ccb15a8eb79fed6fad0a755f7646932cf302ca24164c4529298e2d6caeb0,snap_twitter_tar_parser,ego-Twitter,243267948.0
twitter,twitter_graph000856,856,test,180,2127,0152fb3dd87dda816b6ed17f726bac5fc499b836e312b2543b5371163213234f,snap_twitter_tar_parser,ego-Twitter,245639401.0
twitter,twitter_graph000857,857,test,169,3027,a69e73e7e4d8f3a4d9ddde4a01f6722f0fed13eb7af560a7e5dc257bdc716fd8,snap_twitter_tar_parser,ego-Twitter,248224845.0
twitter,twitter_graph000858,858,test,81,590,0333ab714ab0fd49cdf8628fa0b8b83c9298be7bf7736cf212402f4882e49784,snap_twitter_tar_parser,ego-Twitter,248523038.0
twitter,twitter_graph000859,859,test,185,6393,b4b4a8ae3d45f0d08da4390ef46abd3e20edc7af7935c9a2e9a57f2790fa28dc,snap_twitter_tar_parser,ego-Twitter,248883350.0
twitter,twitter_graph000860,860,test,175,3661,8c8c16d016517d9acfe545caf0891faa324abf8df29adf834bad967434d927e9,snap_twitter_tar_parser,ego-Twitter,248916246.0
twitter,twitter_graph000861,861,test,136,1762,468e960a09be7ebb7e7d9b7c085566ba17a23158210dc958a8dae0fa23441de2,snap_twitter_tar_parser,ego-Twitter,249829509.0
twitter,twitter_graph000862,862,test,39,220,998851e6550ac6ec8851ee5deef52528f8922f3de344739768d93d9774cf4bd8,snap_twitter_tar_parser,ego-Twitter,249831237.0
twitter,twitter_graph000863,863,test,76,1258,418bd4c42ac2ae82f669669d1768eaec11075b9479bebaf1cab3e4c780711ffb,snap_twitter_tar_parser,ego-Twitter,250340951.0
twitter,twitter_graph000864,864,test,157,3413,4033f5030874367cdc1d4136515bd4dd9003047cb6ac9d8c5489ab25ff639f4f,snap_twitter_tar_parser,ego-Twitter,250447400.0
twitter,twitter_graph000865,865,test,149,1185,264ecfb1a6fcbd01dcce2604004412047c031297957bd71d111cb3ca5aca0f52,snap_twitter_tar_parser,ego-Twitter,250900294.0
twitter,twitter_graph000866,866,test,199,3423,6074750c563005c0f59345dd38bd69a918c28c3eebf11d7fdd6168b289d98508,snap_twitter_tar_parser,ego-Twitter,252415267.0
twitter,twitter_graph000867,867,test,220,1634,fa0f5e2c7a17bca77a5583d81500963c062f21fef66a23e46ac4abde2c72737a,snap_twitter_tar_parser,ego-Twitter,253360762.0
twitter,twitter_graph000868,868,test,134,871,940058363fbdb22e9226bb28212ce3fad88054c67ec8316ead56053d21ad267d,snap_twitter_tar_parser,ego-Twitter,253751053.0
twitter,twitter_graph000869,869,test,62,446,86d643eabcc1b7294a314c7ba400c1269d709524f5bb249e6e746bb068a50c01,snap_twitter_tar_parser,ego-Twitter,253863144.0
twitter,twitter_graph000870,870,test,206,1675,3c81b735bac85329f39c800387217558ae16e2aee8a0c98bd846532cad30e1ae,snap_twitter_tar_parser,ego-Twitter,254883790.0
twitter,twitter_graph000871,871,test,200,5523,6bb8327d066af2a00d87c2458eca9e1f5fb80fd6987617221ca68ca74898fec9,snap_twitter_tar_parser,ego-Twitter,255790981.0
twitter,twitter_graph000872,872,test,214,12387,4209fca9d1d87ee9b0be0f3688db30c823e593e4a7f0d310ff1483e3d5862de1,snap_twitter_tar_parser,ego-Twitter,256497288.0
twitter,twitter_graph000873,873,test,178,1438,91e020ddcf89f814074aa61f8695ec94c44b1ed8c1fd4ad2d60efe052a9b4986,snap_twitter_tar_parser,ego-Twitter,258145892.0
twitter,twitter_graph000874,874,test,64,714,6e7ec297bd5c1d2893832e6984c7874c7636d2d48ac1df1ee27487b9906aba39,snap_twitter_tar_parser,ego-Twitter,258447233.0
twitter,twitter_graph000875,875,test,15,51,34349047158ee758d7d8d5386db798fdbd146f20758db8fd5e7daecd4472059f,snap_twitter_tar_parser,ego-Twitter,258955239.0
twitter,twitter_graph000876,876,test,171,3666,6f9d4bbe5b52ebd2f4e30de0858230d9b10a7a0b3733347e49cb894526c5ac8f,snap_twitter_tar_parser,ego-Twitter,259288589.0
twitter,twitter_graph000877,877,test,31,125,785b3c15643d700a2469a53b5c9da036dc761a78519551586445d771b522d8c7,snap_twitter_tar_parser,ego-Twitter,259365099.0
twitter,twitter_graph000878,878,test,42,509,ed8019586713ce0fee392d6aa737bde115fc57ee56c48ab35c626a21d9151e70,snap_twitter_tar_parser,ego-Twitter,259884200.0
twitter,twitter_graph000879,879,test,93,825,8aa0339edd95c876308c499ff17e2dd451f03323d0877431156984c1584334f4,snap_twitter_tar_parser,ego-Twitter,261973875.0
twitter,twitter_graph000880,880,test,13,63,1301cf726003c62e59938165ba1813e6eee80fd9cef6f66e0cfd08279e39099b,snap_twitter_tar_parser,ego-Twitter,262310943.0
twitter,twitter_graph000881,881,test,166,1701,6ae0f4d75fef3a1b92e50059a45153d87e43ec2472e10643188de1a791209cd6,snap_twitter_tar_parser,ego-Twitter,263224927.0
twitter,twitter_graph000882,882,test,110,2132,a7c4b7dd51818b40692e1e01738a65e58d9c4ad62e9f7d8ac672a99219ad852b,snap_twitter_tar_parser,ego-Twitter,265077741.0
twitter,twitter_graph000883,883,test,180,1852,a1e9a4a71d4e555b9085d5289f03d669d7224e652fcd9534273a88f3220cd0e0,snap_twitter_tar_parser,ego-Twitter,266464616.0
twitter,twitter_graph000884,884,test,153,2672,1233fd49b9d8f92649c4dac9cb83263ac33e97a656a74a682f81516d12b73d44,snap_twitter_tar_parser,ego-Twitter,267383914.0
twitter,twitter_graph000885,885,test,128,1269,643598e31638412aa52461f4b85d6ea173e5f2ff1e2d2b5a5f0efc9956a62925,snap_twitter_tar_parser,ego-Twitter,268425888.0
twitter,twitter_graph000886,886,test,148,1497,f6707e4770ac7997ffa57c1bd5a212f3264733e0fe9943d97b871a6e377f4639,snap_twitter_tar_parser,ego-Twitter,269485905.0
twitter,twitter_graph000887,887,test,99,753,647c33bc8c2b772e3f54f92d9ad8c33be0a7ed106795643424165568f06625a0,snap_twitter_tar_parser,ego-Twitter,269559495.0
twitter,twitter_graph000888,888,test,70,1311,898052c6de85e12fbcadc0d1725764148f8b554fbe462465322bbf58164b3d71,snap_twitter_tar_parser,ego-Twitter,275686563.0
twitter,twitter_graph000889,889,test,112,1712,30e2b37b91ecd485c5ab8d30075a5f83ed692d155d1c4f1a6629ba736c9cfb14,snap_twitter_tar_parser,ego-Twitter,276128869.0
twitter,twitter_graph000890,890,test,29,161,8f2d808207f16de62afbc2b6ae53226745fdae98ffdbac2520993f0764189194,snap_twitter_tar_parser,ego-Twitter,276843589.0
twitter,twitter_graph000891,891,test,178,3730,1f9ce09ef4a9946f1395f2b7c84e38047cd4a9651c94e3ed035dc11e724deaec,snap_twitter_tar_parser,ego-Twitter,278181157.0
twitter,twitter_graph000892,892,test,80,1666,2537bf6e632011837040a8bf060300a3a6666438236ed8be897b4c709d28596f,snap_twitter_tar_parser,ego-Twitter,278311152.0
twitter,twitter_graph000893,893,test,47,339,8e0be64acd33b7cef3cc9f74a7f942820b543f1f8a7f257f5abe6043c14cff55,snap_twitter_tar_parser,ego-Twitter,279854450.0
twitter,twitter_graph000894,894,test,86,1453,0a9019634c1a237ef96bc803148dd256080b729dd5b6b367ae68f5c93921ec67,snap_twitter_tar_parser,ego-Twitter,280329780.0
twitter,twitter_graph000895,895,test,171,4537,f9a70055d0aeef79fbbbfe6e51521df1c6482a289dbaf119bb880d56c142f0c3,snap_twitter_tar_parser,ego-Twitter,283732062.0
twitter,twitter_graph000896,896,test,186,2973,e1fb60f70ec1db5f3cde3adc9cef20d3ae3b98e6747ccbae96954ba8873afc52,snap_twitter_tar_parser,ego-Twitter,285287229.0
twitter,twitter_graph000897,897,test,37,183,21b7142ea6b7f2c73cdad8a6aa04aa7f9bd64c9dcea93a82659aea72c9f54b76,snap_twitter_tar_parser,ego-Twitter,287519521.0
twitter,twitter_graph000898,898,test,180,1991,9cd0a77a211e78eac9c3164d68071f3152afe988cd498a569eefc9e80af9fb2d,snap_twitter_tar_parser,ego-Twitter,289738351.0
twitter,twitter_graph000899,899,test,240,3221,98f9dc6b951b8a3522efff37672399c56709ff366d39e0d5e868f2284500fc8e,snap_twitter_tar_parser,ego-Twitter,290092792.0
twitter,twitter_graph000900,900,test,91,558,2348437e57d754491af110474f455cd85f8b1a75d26929cb311c9aee9421df03,snap_twitter_tar_parser,ego-Twitter,291403100.0
twitter,twitter_graph000901,901,test,97,1961,e99a41f5c9ff500e261748be7d61782a6bf2659bbec6905376c34b465581259e,snap_twitter_tar_parser,ego-Twitter,292560337.0
twitter,twitter_graph000902,902,test,81,782,ebc6d8316715d3e504860ffdb62fc991de831d3b3bee3d6d744b247b595af685,snap_twitter_tar_parser,ego-Twitter,296218728.0
twitter,twitter_graph000903,903,test,49,448,252a3369bcb27cc01825c6f0fdc85ca5315429baf04ff4d357f3bf87ce96963f,snap_twitter_tar_parser,ego-Twitter,297985585.0
twitter,twitter_graph000904,904,test,139,1983,42daa32e281fd97d86ea9d0befbf7838a331d27b05db399f431704b6461cf2b0,snap_twitter_tar_parser,ego-Twitter,298038575.0
twitter,twitter_graph000905,905,test,190,4083,9df58bc984853164ac483445139d4c44a9374b0ac6175af9e46b2c26622fed16,snap_twitter_tar_parser,ego-Twitter,300842571.0
twitter,twitter_graph000906,906,test,122,3897,831e7f4c60ce345b998049dd57d1e093c15f520bed0f25cadeb048d4219abef2,snap_twitter_tar_parser,ego-Twitter,301297627.0
twitter,twitter_graph000907,907,test,123,2260,958f527e2caffa62d2dc96930874caa1859d108d7020d1a5720a25839b0334e8,snap_twitter_tar_parser,ego-Twitter,303886358.0
twitter,twitter_graph000908,908,test,233,6267,f5b4766cf26b8615fed501600e179452b5e0e39b2bb65ea9d13148bc12be1e14,snap_twitter_tar_parser,ego-Twitter,306445007.0
twitter,twitter_graph000909,909,test,229,7249,5bb1280af6d726bf202d66594e0ac128702b97a62d8ac7062698aaa0176ca7f1,snap_twitter_tar_parser,ego-Twitter,307458983.0
twitter,twitter_graph000910,910,test,29,130,5a6d99fe4c7fe9161364c3e69179559e5ac48615ea87255882cd8a895281ec91,snap_twitter_tar_parser,ego-Twitter,307478701.0
